epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,163.19,0.62937,0.4235,0.95858,0.92763,0.94156,0.97268,0.84758,0.58078,0.45637,0.91745,0.0017228,0.0017228,0.0017228
16,174.553,0.61295,0.41632,0.94959,0.9261,0.9632,0.97809,0.84951,0.5652,0.43642,0.91867,0.001703,0.001703,0.001703
17,185.317,0.64674,0.43426,0.97893,0.92498,0.93405,0.97266,0.84705,0.54761,0.45122,0.90088,0.0016832,0.0016832,0.0016832
18,195.984,0.63484,0.42515,0.96048,0.91778,0.96648,0.97645,0.84579,0.57993,0.4447,0.92241,0.0016634,0.0016634,0.0016634
19,206.39,0.62818,0.41473,0.95873,0.94451,0.93723,0.97179,0.84892,0.5488,0.43279,0.91046,0.0016436,0.0016436,0.0016436
20,216.548,0.61158,0.41403,0.94852,0.92951,0.9632,0.97859,0.84277,0.5686,0.41642,0.91972,0.0016238,0.0016238,0.0016238
21,226.663,0.62378,0.41699,0.96522,0.92759,0.95238,0.9724,0.82896,0.57261,0.43826,0.92609,0.001604,0.001604,0.001604
22,237.89,0.63749,0.41506,0.95833,0.93374,0.94553,0.9679,0.83916,0.59489,0.45761,0.91058,0.0015842,0.0015842,0.0015842
23,248.826,0.65108,0.42009,0.96746,0.93999,0.94935,0.97675,0.85513,0.56139,0.41748,0.90595,0.0015644,0.0015644,0.0015644
24,259.162,0.62793,0.42247,0.95827,0.92752,0.95671,0.97563,0.86133,0.53143,0.42767,0.90781,0.0015446,0.0015446,0.0015446
25,270.432,0.63271,0.40545,0.95442,0.93102,0.95671,0.97937,0.85964,0.53503,0.40973,0.91284,0.0015248,0.0015248,0.0015248
26,280.473,0.61333,0.40738,0.95153,0.93612,0.95155,0.97748,0.86581,0.53412,0.41743,0.89984,0.001505,0.001505,0.001505
27,290.999,0.61061,0.39838,0.94989,0.92936,0.94805,0.972,0.85454,0.56808,0.44426,0.93151,0.0014852,0.0014852,0.0014852
28,301.588,0.59831,0.40043,0.95249,0.94581,0.94447,0.97626,0.86389,0.53539,0.407,0.89796,0.0014654,0.0014654,0.0014654
29,312.25,0.60387,0.39436,0.95396,0.91759,0.96396,0.97579,0.86534,0.51575,0.40689,0.89626,0.0014456,0.0014456,0.0014456
30,323.508,0.58863,0.38756,0.94682,0.91453,0.95022,0.97229,0.85471,0.54173,0.44175,0.91817,0.0014258,0.0014258,0.0014258
31,333.948,0.58259,0.38724,0.94608,0.93181,0.94656,0.97566,0.85711,0.52385,0.41456,0.89706,0.001406,0.001406,0.001406
32,345.161,0.60033,0.39585,0.95058,0.94538,0.92424,0.97266,0.84151,0.5781,0.43818,0.93243,0.0013862,0.0013862,0.0013862
33,355.998,0.60227,0.39831,0.95161,0.93932,0.9329,0.96683,0.8542,0.53531,0.44108,0.91739,0.0013664,0.0013664,0.0013664
34,365.348,0.59196,0.38141,0.94656,0.92256,0.95413,0.97553,0.8469,0.54575,0.41332,0.90514,0.0013466,0.0013466,0.0013466
35,376.653,0.61411,0.38964,0.94895,0.94738,0.93533,0.97451,0.84313,0.54967,0.41866,0.91477,0.0013268,0.0013268,0.0013268
36,387.177,0.57661,0.37832,0.93828,0.93417,0.95223,0.97566,0.86106,0.52268,0.39422,0.89955,0.001307,0.001307,0.001307
37,397.947,0.58969,0.38676,0.94459,0.94634,0.95423,0.97539,0.85974,0.54666,0.39024,0.90265,0.0012872,0.0012872,0.0012872
38,408.299,0.5845,0.38724,0.94382,0.92373,0.93723,0.97171,0.85391,0.55471,0.43699,0.91389,0.0012674,0.0012674,0.0012674
39,418.641,0.60025,0.39104,0.95432,0.93222,0.95257,0.97321,0.84784,0.55239,0.4264,0.90056,0.0012476,0.0012476,0.0012476
40,430.69,0.59022,0.38242,0.94524,0.93833,0.95511,0.97318,0.83863,0.60361,0.42507,0.93285,0.0012278,0.0012278,0.0012278
41,443.679,0.56921,0.37666,0.93755,0.93982,0.96104,0.97847,0.85197,0.57325,0.39992,0.91668,0.001208,0.001208,0.001208
42,457.097,0.57459,0.37487,0.93886,0.94647,0.95668,0.97936,0.85784,0.54756,0.39065,0.91144,0.0011882,0.0011882,0.0011882
43,469.458,0.5899,0.38264,0.94633,0.9438,0.94517,0.97794,0.85016,0.55253,0.41252,0.90956,0.0011684,0.0011684,0.0011684
44,478.97,0.5619,0.37381,0.93173,0.93648,0.95742,0.9741,0.84138,0.56804,0.39617,0.91667,0.0011486,0.0011486,0.0011486
45,488.435,0.56002,0.37557,0.93345,0.93642,0.95644,0.9733,0.84667,0.5643,0.41495,0.91098,0.0011288,0.0011288,0.0011288
46,498.613,0.57872,0.38984,0.94719,0.94139,0.92641,0.97284,0.8525,0.55628,0.41291,0.91125,0.001109,0.001109,0.001109
47,508.216,0.56402,0.36607,0.93703,0.94646,0.9565,0.97914,0.85397,0.55101,0.40357,0.9071,0.0010892,0.0010892,0.0010892
48,517.931,0.57849,0.37753,0.93888,0.93738,0.95022,0.97935,0.85744,0.54941,0.39695,0.91674,0.0010694,0.0010694,0.0010694
49,527.687,0.5549,0.3652,0.93154,0.92025,0.94589,0.97468,0.84647,0.57164,0.41123,0.9259,0.0010496,0.0010496,0.0010496
50,537.991,0.56269,0.36873,0.93207,0.94824,0.93723,0.97588,0.85075,0.55717,0.40942,0.92387,0.0010298,0.0010298,0.0010298
51,547.912,0.56847,0.37458,0.93617,0.92488,0.95887,0.97752,0.85886,0.53519,0.39448,0.91415,0.00101,0.00101,0.00101
52,558.274,0.58051,0.37666,0.94369,0.94997,0.94536,0.97633,0.86254,0.54833,0.38963,0.92259,0.0009902,0.0009902,0.0009902
53,568.546,0.56204,0.36764,0.93499,0.93839,0.956,0.97895,0.86102,0.53935,0.3911,0.91118,0.0009704,0.0009704,0.0009704
54,578.179,0.57026,0.36495,0.93599,0.93145,0.96104,0.97884,0.85559,0.56465,0.3946,0.92362,0.0009506,0.0009506,0.0009506
55,587.789,0.54691,0.35341,0.92233,0.94475,0.95455,0.97714,0.86021,0.56256,0.41812,0.91483,0.0009308,0.0009308,0.0009308
56,597.574,0.54204,0.34375,0.9182,0.93061,0.9632,0.97983,0.85359,0.55521,0.39505,0.90524,0.000911,0.000911,0.000911
57,607.973,0.53841,0.3531,0.92588,0.92199,0.95887,0.97544,0.84883,0.55096,0.39903,0.91422,0.0008912,0.0008912,0.0008912
58,618.573,0.5524,0.36469,0.92826,0.93273,0.93939,0.97417,0.84723,0.55218,0.40468,0.93187,0.0008714,0.0008714,0.0008714
59,628.458,0.55249,0.36401,0.92795,0.93231,0.9632,0.97525,0.85364,0.53459,0.40475,0.91467,0.0008516,0.0008516,0.0008516
60,637.98,0.54642,0.3587,0.92916,0.94797,0.94657,0.97732,0.86378,0.52655,0.39694,0.90987,0.0008318,0.0008318,0.0008318
61,647.956,0.52894,0.34706,0.9171,0.9403,0.9546,0.97827,0.8644,0.52472,0.38776,0.90323,0.000812,0.000812,0.000812
62,658.033,0.54777,0.357,0.93023,0.9322,0.95887,0.97857,0.85094,0.53483,0.39925,0.92333,0.0007922,0.0007922,0.0007922
63,668.076,0.5504,0.35999,0.9322,0.93612,0.95154,0.97536,0.85787,0.52274,0.38768,0.90992,0.0007724,0.0007724,0.0007724
64,678.132,0.54468,0.35752,0.93301,0.93626,0.95375,0.98147,0.85793,0.5459,0.38023,0.90802,0.0007526,0.0007526,0.0007526
65,688.062,0.54393,0.35589,0.92653,0.94431,0.95418,0.97878,0.85637,0.54088,0.38848,0.9127,0.0007328,0.0007328,0.0007328
66,697.887,0.52461,0.33981,0.92153,0.94296,0.96753,0.97852,0.85466,0.55669,0.38684,0.91953,0.000713,0.000713,0.000713
67,707.354,0.53518,0.34693,0.92433,0.94985,0.95238,0.97831,0.86058,0.53142,0.38243,0.90281,0.0006932,0.0006932,0.0006932
68,719.193,0.5286,0.34143,0.92368,0.93304,0.95671,0.97998,0.86689,0.53719,0.37943,0.9123,0.0006734,0.0006734,0.0006734
69,732.032,0.52534,0.34036,0.91555,0.93824,0.9632,0.98085,0.86485,0.52747,0.36808,0.90702,0.0006536,0.0006536,0.0006536
70,743.504,0.52177,0.34572,0.91941,0.94656,0.95455,0.97501,0.86153,0.52377,0.39476,0.90671,0.0006338,0.0006338,0.0006338
71,755.353,0.539,0.35373,0.92897,0.93267,0.95944,0.97602,0.85966,0.54906,0.39579,0.92566,0.000614,0.000614,0.000614
72,765.173,0.50473,0.32798,0.90599,0.95858,0.95181,0.97688,0.86659,0.51838,0.37432,0.90761,0.0005942,0.0005942,0.0005942
73,776.446,0.51895,0.34065,0.91896,0.95238,0.95455,0.97702,0.8629,0.52894,0.37487,0.90951,0.0005744,0.0005744,0.0005744
74,781.288,0.51531,0.33865,0.91461,0.94668,0.96066,0.97659,0.86459,0.51931,0.377,0.90377,0.0005546,0.0005546,0.0005546
75,785.32,0.52693,0.3398,0.92413,0.95055,0.95692,0.97835,0.86367,0.52606,0.37551,0.9076,0.0005348,0.0005348,0.0005348
76,789.507,0.49911,0.32307,0.90669,0.94871,0.96089,0.97957,0.8637,0.51957,0.35978,0.89249,0.000515,0.000515,0.000515
77,793.622,0.52513,0.34229,0.91698,0.9547,0.95802,0.97791,0.86775,0.51047,0.3712,0.90435,0.0004952,0.0004952,0.0004952
78,797.723,0.52062,0.33695,0.91375,0.9569,0.96122,0.97922,0.86619,0.52568,0.36713,0.90899,0.0004754,0.0004754,0.0004754
79,801.803,0.49133,0.32283,0.90602,0.93895,0.96546,0.97964,0.86723,0.51314,0.36347,0.90467,0.0004556,0.0004556,0.0004556
80,805.914,0.49464,0.31651,0.90587,0.9476,0.96104,0.9775,0.86513,0.51416,0.36225,0.90262,0.0004358,0.0004358,0.0004358
81,810.006,0.51996,0.34245,0.92044,0.95634,0.95455,0.98162,0.86178,0.52654,0.36122,0.90751,0.000416,0.000416,0.000416
82,814.094,0.50515,0.33424,0.9094,0.96395,0.95022,0.98177,0.87347,0.5074,0.34946,0.89269,0.0003962,0.0003962,0.0003962
83,818.14,0.51404,0.34116,0.91963,0.95054,0.95683,0.98119,0.87198,0.52763,0.35151,0.9042,0.0003764,0.0003764,0.0003764
84,822.265,0.51252,0.33553,0.91833,0.94513,0.95671,0.97985,0.87371,0.515,0.36663,0.90009,0.0003566,0.0003566,0.0003566
85,826.29,0.52429,0.34171,0.92637,0.95401,0.94805,0.97956,0.87449,0.51514,0.36913,0.90482,0.0003368,0.0003368,0.0003368
86,830.402,0.48965,0.31955,0.90841,0.94555,0.95671,0.9806,0.86882,0.52643,0.34972,0.90766,0.000317,0.000317,0.000317
87,834.481,0.49573,0.32574,0.91338,0.95692,0.94589,0.97955,0.87485,0.51476,0.35691,0.90129,0.0002972,0.0002972,0.0002972
88,838.537,0.49654,0.32042,0.90915,0.94005,0.9632,0.98098,0.87441,0.50499,0.35617,0.89207,0.0002774,0.0002774,0.0002774
89,842.576,0.49363,0.3254,0.9066,0.94502,0.95671,0.97997,0.87068,0.51962,0.35806,0.89675,0.0002576,0.0002576,0.0002576
90,846.617,0.49253,0.32549,0.9125,0.94958,0.95887,0.98,0.8713,0.50587,0.35601,0.89353,0.0002378,0.0002378,0.0002378
91,869.102,0.41105,0.27024,0.8476,0.94764,0.96104,0.97945,0.86892,0.51429,0.35983,0.9027,0.000218,0.000218,0.000218
92,873.035,0.39064,0.24945,0.83948,0.94407,0.95671,0.97919,0.85848,0.5374,0.36432,0.91565,0.0001982,0.0001982,0.0001982
93,876.886,0.38215,0.24409,0.8368,0.94586,0.96537,0.9798,0.8608,0.52776,0.35742,0.91593,0.0001784,0.0001784,0.0001784
94,880.756,0.38025,0.2328,0.84173,0.95217,0.9632,0.98166,0.85977,0.52636,0.34493,0.90988,0.0001586,0.0001586,0.0001586
95,884.61,0.3765,0.2341,0.83881,0.95084,0.96537,0.98225,0.86327,0.51682,0.341,0.90456,0.0001388,0.0001388,0.0001388
96,888.481,0.37195,0.23328,0.83577,0.94403,0.96537,0.9805,0.86945,0.5088,0.34865,0.8994,0.000119,0.000119,0.000119
97,892.355,0.35301,0.22804,0.83324,0.94401,0.9632,0.97999,0.8691,0.50679,0.34715,0.89971,9.92e-05,9.92e-05,9.92e-05
98,896.226,0.36565,0.22726,0.84009,0.94479,0.96296,0.97936,0.86673,0.50588,0.34691,0.89907,7.94e-05,7.94e-05,7.94e-05
99,900.121,0.36177,0.22689,0.83624,0.94665,0.96026,0.97865,0.86974,0.50295,0.35207,0.8962,5.96e-05,5.96e-05,5.96e-05
100,904.032,0.35026,0.2184,0.83559,0.94677,0.96247,0.97904,0.8684,0.50555,0.35245,0.89651,3.98e-05,3.98e-05,3.98e-05
