epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,67.7535,0.83048,0.67956,1.05826,0.888,0.8913,0.93495,0.68312,0.94432,0.77026,1.05992,0.001703,0.001703,0.001703
17,71.7571,0.86687,0.70041,1.08773,0.86114,0.92174,0.92724,0.72619,0.78985,0.71887,1.03697,0.0016832,0.0016832,0.0016832
18,75.7475,0.85395,0.6712,1.06852,0.85853,0.92347,0.93197,0.74258,0.77564,0.72803,0.99713,0.0016634,0.0016634,0.0016634
19,79.7557,0.839,0.64656,1.06379,0.88637,0.9087,0.93839,0.76328,0.73083,0.6926,1.01386,0.0016436,0.0016436,0.0016436
20,83.7859,0.81587,0.64849,1.05095,0.89923,0.92174,0.95308,0.75035,0.80806,0.6783,1.03053,0.0016238,0.0016238,0.0016238
21,87.8358,0.8274,0.64786,1.06296,0.8778,0.9413,0.9526,0.76588,0.74351,0.63987,1.01334,0.001604,0.001604,0.001604
22,91.9217,0.85193,0.64245,1.05914,0.91305,0.9087,0.95968,0.77191,0.75963,0.66202,1.00412,0.0015842,0.0015842,0.0015842
23,95.9248,0.81803,0.6312,1.05629,0.88476,0.92174,0.94706,0.75389,0.74254,0.65856,1.01423,0.0015644,0.0015644,0.0015644
24,99.9615,0.79779,0.61992,1.04411,0.88478,0.91739,0.95029,0.78453,0.69583,0.62199,0.98977,0.0015446,0.0015446,0.0015446
25,104.064,0.78699,0.58813,1.02792,0.91957,0.91522,0.95136,0.77047,0.7431,0.61878,0.98808,0.0015248,0.0015248,0.0015248
26,108.032,0.79057,0.60013,1.03613,0.90749,0.91087,0.94758,0.74683,0.7972,0.65392,1.04142,0.001505,0.001505,0.001505
27,112.027,0.77454,0.57303,1.02968,0.891,0.92403,0.94834,0.74684,0.83527,0.63983,1.04284,0.0014852,0.0014852,0.0014852
28,116.009,0.76234,0.59044,1.03122,0.89408,0.91751,0.94366,0.75849,0.79896,0.64281,1.00572,0.0014654,0.0014654,0.0014654
29,119.984,0.76763,0.58321,1.03785,0.90064,0.91304,0.95497,0.78449,0.70807,0.59835,0.98636,0.0014456,0.0014456,0.0014456
30,123.969,0.7708,0.58936,1.03053,0.9039,0.91739,0.95449,0.7958,0.68503,0.58354,0.9838,0.0014258,0.0014258,0.0014258
31,127.925,0.76211,0.56451,1.02599,0.89387,0.91549,0.95199,0.65408,1.22335,0.72506,1.18618,0.001406,0.001406,0.001406
32,131.923,0.78897,0.56928,1.03259,0.87135,0.92174,0.93666,0.77473,0.66848,0.61909,0.97998,0.0013862,0.0013862,0.0013862
33,135.899,0.7596,0.56228,1.03048,0.91431,0.90467,0.94964,0.76611,0.69939,0.61144,0.98176,0.0013664,0.0013664,0.0013664
34,139.893,0.7509,0.53583,1.01887,0.92401,0.93478,0.96162,0.79147,0.71544,0.55174,0.96986,0.0013466,0.0013466,0.0013466
35,143.947,0.7574,0.54132,1.01723,0.88149,0.93478,0.94909,0.77161,0.69882,0.6202,1.00082,0.0013268,0.0013268,0.0013268
36,147.939,0.73656,0.54661,1.01103,0.91364,0.94289,0.9646,0.81334,0.65279,0.5324,0.9601,0.001307,0.001307,0.001307
37,151.995,0.77839,0.55297,1.03098,0.89,0.94983,0.95898,0.794,0.6948,0.58087,0.98889,0.0012872,0.0012872,0.0012872
38,156.099,0.74907,0.54812,1.01877,0.90798,0.94383,0.96711,0.80049,0.67641,0.52077,0.98115,0.0012674,0.0012674,0.0012674
39,160.144,0.75426,0.54825,1.02457,0.87079,0.92609,0.94652,0.76922,0.73033,0.6326,1.03009,0.0012476,0.0012476,0.0012476
40,164.163,0.76189,0.53986,1.02226,0.90793,0.9,0.95037,0.7856,0.69934,0.61622,1.00127,0.0012278,0.0012278,0.0012278
41,168.16,0.73686,0.52479,1.01014,0.907,0.91522,0.96272,0.79709,0.66405,0.57336,0.97548,0.001208,0.001208,0.001208
